# 1.This file shows the parsed IR info when graph evaluating failed to help find the problem.
# 2.You can search the last `------------------------>` to the node which is inferred failed.
# 3.Refer to https://www.mindspore.cn/search?inputValue=analyze_fail.dat to get more instructions.
# ===============================================================================

# [No.1] construct_wrapper.42
# In file /home/hjh/.conda/envs/md17/lib/python3.9/site-packages/mindspore/nn/wrap/loss_scale.py(330)/    def construct(self, *inputs):/
funcgraph fg_42(
        %para1 : Tensor(F32)[3, 40960, 6]    # inputs0
    %3 : Tensor(I32)[3, 40960] = Primitive::TupleGetItem{prim_type=1}(%para1091, I64(2))    #(Tuple[Tensor(F32),Tensor(I32)*3,Tensor(F32)*5,Tensor(I32)*15], I64) #scope: Default
#110
    %4 : Tensor(I32)[3, 1] = Primitive::TupleGetItem{prim_type=1}(%para1091, I64(3))    #(Tuple[Tensor(F32),Tensor(I32)*3,Tensor(F32)*5,Tensor(I32)*15], I64) #scope: Default
#111
    %5 : Tensor(F32)[3, 40960, 3] = Primitive::TupleGetItem{prim_type=1}(%para1091, I64(4))    #(Tuple[Tensor(F32),Tensor(I32)*3,Tensor(F32)*5,Tensor(I32)*15], I64) #scope: Default
#112
    %6 : Tensor(F32)[3, 10240, 3] = Primitive::TupleGetItem{prim_type=1}(%para1091, I64(5))    #(Tuple[Tensor(F32),Tensor(I32)*3,Tensor(F32)*5,Tensor(I32)*15], I64) #scope: Default
#113
    %7 : Tensor(F32)[3, 2560, 3] = Primitive::TupleGetItem{prim_type=1}(%para1091, I64(6))    #(Tuple[Tensor(F32),Tensor(I32)*3,Tensor(F32)*5,Tensor(I32)*15], I64) #scope: Default
#114
    %8 : Tensor(F32)[3, 640, 3] = Primitive::TupleGetItem{prim_type=1}(%para1091, I64(7))    #(Tuple[Tensor(F32),Tensor(I32)*3,Tensor(F32)*5,Tensor(I32)*15], I64) #scope: Default
#115
    %9 : Tensor(F32)[3, 160, 3] = Primitive::TupleGetItem{prim_type=1}(%para1091, I64(8))    #(Tuple[Tensor(F32),Tensor(I32)*3,Tensor(F32)*5,Tensor(I32)*15], I64) #scope: Default
#116
    %10 : Tensor(I32)[3, 40960, 16] = Primitive::TupleGetItem{prim_type=1}(%para1091, I64(9))    #(Tuple[Tensor(F32),Tensor(I32)*3,Tensor(F32)*5,Tensor(I32)*15], I64) #scope: Default
#117
    %11 : Tensor(I32)[3, 10240, 16] = Primitive::TupleGetItem{prim_type=1}(%para1091, I64(10))    #(Tuple[Tensor(F32),Tensor(I32)*3,Tensor(F32)*5,Tensor(I32)*15], I64) #scope: Default
#118
    %12 : Tensor(I32)[3, 2560, 16] = Primitive::TupleGetItem{prim_type=1}(%para1091, I64(11))    #(Tuple[Tensor(F32),Tensor(I32)*3,Tensor(F32)*5,Tensor(I32)*15], I64) #scope: Default
#119
    %13 : Tensor(I32)[3, 640, 16] = Primitive::TupleGetItem{prim_type=1}(%para1091, I64(12))    #(Tuple[Tensor(F32),Tensor(I32)*3,Tensor(F32)*5,Tensor(I32)*15], I64) #scope: Default
#120
    %14 : Tensor(I32)[3, 160, 16] = Primitive::TupleGetItem{prim_type=1}(%para1091, I64(13))    #(Tuple[Tensor(F32),Tensor(I32)*3,Tensor(F32)*5,Tensor(I32)*15], I64) #scope: Default
#121
    %15 : Tensor(I32)[3, 10240, 16] = Primitive::TupleGetItem{prim_type=1}(%para1091, I64(14))    #(Tuple[Tensor(F32),Tensor(I32)*3,Tensor(F32)*5,Tensor(I32)*15], I64) #scope: Default
#122
    %16 : Tensor(I32)[3, 2560, 16] = Primitive::TupleGetItem{prim_type=1}(%para1091, I64(15))    #(Tuple[Tensor(F32),Tensor(I32)*3,Tensor(F32)*5,Tensor(I32)*15], I64) #scope: Default
#123
    %17 : Tensor(I32)[3, 640, 16] = Primitive::TupleGetItem{prim_type=1}(%para1091, I64(16))    #(Tuple[Tensor(F32),Tensor(I32)*3,Tensor(F32)*5,Tensor(I32)*15], I64) #scope: Default
#124
    %18 : Tensor(I32)[3, 160, 16] = Primitive::TupleGetItem{prim_type=1}(%para1091, I64(17))    #(Tuple[Tensor(F32),Tensor(I32)*3,Tensor(F32)*5,Tensor(I32)*15], I64) #scope: Default
#125
    %19 : Tensor(I32)[3, 80, 16] = Primitive::TupleGetItem{prim_type=1}(%para1091, I64(18))    #(Tuple[Tensor(F32),Tensor(I32)*3,Tensor(F32)*5,Tensor(I32)*15], I64) #scope: Default
#126
    %20 : Tensor(I32)[3, 40960, 1] = Primitive::TupleGetItem{prim_type=1}(%para1091, I64(19))    #(Tuple[Tensor(F32),Tensor(I32)*3,Tensor(F32)*5,Tensor(I32)*15], I64) #scope: Default
#127
    %21 : Tensor(I32)[3, 10240, 1] = Primitive::TupleGetItem{prim_type=1}(%para1091, I64(20))    #(Tuple[Tensor(F32),Tensor(I32)*3,Tensor(F32)*5,Tensor(I32)*15], I64) #scope: Default
#128
    %22 : Tensor(I32)[3, 2560, 1] = Primitive::TupleGetItem{prim_type=1}(%para1091, I64(21))    #(Tuple[Tensor(F32),Tensor(I32)*3,Tensor(F32)*5,Tensor(I32)*15], I64) #scope: Default
#129
    %23 : Tensor(I32)[3, 640, 1] = Primitive::TupleGetItem{prim_type=1}(%para1091, I64(22))    #(Tuple[Tensor(F32),Tensor(I32)*3,Tensor(F32)*5,Tensor(I32)*15], I64) #scope: Default
#130
    %24 : Tensor(I32)[3, 160, 1] = Primitive::TupleGetItem{prim_type=1}(%para1091, I64(23))    #(Tuple[Tensor(F32),Tensor(I32)*3,Tensor(F32)*5,Tensor(I32)*15], I64) #scope: Default
#131

#------------------------> 3
    %25 = %para1090(%1, %2, %3, %4, %5, %6, %7, %8, %9, %10, %11, %12, %13, %14, %15, %16, %17, %18, %19, %20, %21, %22, %23, %24)    #(Tensor(F32)[3, 40960, 6], Tensor(I32)[3, 40960], Tensor(I32)[3, 40960], Tensor(I32)[3, 1], Tensor(F32)[3, 40960, 3], Tensor(F32)[3, 10240, 3], Tensor(F32)[3, 2560, 3], Tensor(F32)[3, 640, 3], Tensor(F32)[3, 160, 3], Tensor(I32)[3, 40960, 16], Tensor(I32)[3, 10240, 16], Tensor(I32)[3, 2560, 16], Tensor(I32)[3, 640, 16], Tensor(I32)[3, 160, 16], Tensor(I32)[3, 10240, 16], Tensor(I32)[3, 2560, 16], Tensor(I32)[3, 640, 16], Tensor(I32)[3, 160, 16], Tensor(I32)[3, 80, 16], Tensor(I32)[3, 40960, 1], Tensor(I32)[3, 10240, 1], Tensor(I32)[3, 2560, 1], Tensor(I32)[3, 640, 1], Tensor(I32)[3, 160, 1]) #scope: Default
#132
    Primitive::Return{prim_type=1}(%25)    #(Undefined) #scope: Default
#133
}
# order:
#   1: UnpackCall.47:132{[0]: 48, [1]: 108, [2]: 109, [3]: 110, [4]: 111, [5]: 112, [6]: 113, [7]: 114, [8]: 115, [9]: 116, [10]: 117, [11]: 118, [12]: 119, [13]: 120, [14]: 121, [15]: 122, [16]: 123, [17]: 124, [18]: 125, [19]: 126, [20]: 127, [21]: 128, [22]: 129, [23]: 130, [24]: 131}
#   2: UnpackCall.47:133{[0]: ValueNode<Primitive> Return, [1]: 132}


# [No.5] construct.50
# In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(597)/    def construct(self, feature, labels, input_inds, cloud_inds, p0, p1, p2, p3, p4, n0, n1, n2, n3, n4, pl0, pl1, pl2,/
funcgraph fg_50[fg_42](
        %para1092 : Tensor(F32)[3, 40960, 6]    # feature
        , %para1093 : Tensor(I32)[3, 40960]    # labels
        , %para1094 : Tensor(I32)[3, 40960]    # input_inds
        , %para1095 : Tensor(I32)[3, 1]    # cloud_inds
        , %para1096 : Tensor(F32)[3, 40960, 3]    # p0
        , %para1097 : Tensor(F32)[3, 10240, 3]    # p1
        , %para1098 : Tensor(F32)[3, 2560, 3]    # p2
        , %para1099 : Tensor(F32)[3, 640, 3]    # p3
        , %para1100 : Tensor(F32)[3, 160, 3]    # p4
        , %para1101 : Tensor(I32)[3, 40960, 16]    # n0
        , %para1102 : Tensor(I32)[3, 10240, 16]    # n1
        , %para1103 : Tensor(I32)[3, 2560, 16]    # n2
        , %para1104 : Tensor(I32)[3, 640, 16]    # n3
        , %para1105 : Tensor(I32)[3, 160, 16]    # n4
        , %para1106 : Tensor(I32)[3, 10240, 16]    # pl0
        , %para1107 : Tensor(I32)[3, 2560, 16]    # pl1
        , %para1108 : Tensor(I32)[3, 640, 16]    # pl2
        , %para1109 : Tensor(I32)[3, 160, 16]    # pl3
        , %para1110 : Tensor(I32)[3, 80, 16]    # pl4
        , %para1111 : Tensor(I32)[3, 40960, 1]    # u0
        , %para1112 : Tensor(I32)[3, 10240, 1]    # u1
        , %para1113 : Tensor(I32)[3, 2560, 1]    # u2
        , %para1114 : Tensor(I32)[3, 640, 1]    # u3
        , %para1115 : Tensor(I32)[3, 160, 1]    # u4
    ) {
    %1 : Func = Primitive::getattr{prim_type=1}(%para1093, "reshape")    #(Tensor(I32)[3, 40960], String) #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(605)/        labels = labels.reshape((-1,))/#[CNode]134
    %2 : I64 = DoSignaturePrimitive::S-Prim-negative{prim_type=1}(I64(1))    #(I64) #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(605)/        labels = labels.reshape((-1,))/#[CNode]135
    %3 : Tuple[I64] = DoSignaturePrimitive::S-Prim-MakeTuple{prim_type=1}(%2)    #(I64) #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(605)/        labels = labels.reshape((-1,))/#[CNode]136
    %4 : Tensor(I32)[122880] = %1(%3)    #(Tuple[I64]) #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(609)/                ignore_mask, P.Equal()(labels, ign_label))/#Φlabels
    %5 : Tensor(I32)[122880] = DoSignaturePrimitive::S-Prim-ZerosLike{prim_type=1}[output_names=["y"], input_names=["x"]](%4)    #(Tensor(I32)[122880]) #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(606)/        ignore_mask = P.zeros_like(labels).astype(ms.bool_)  # [b*n]/#[CNode]137
    %6 : Func = Primitive::getattr{prim_type=1}(%5, "astype")    #(Tensor(I32)[122880], String) #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(606)/        ignore_mask = P.zeros_like(labels).astype(ms.bool_)  # [b*n]/#[CNode]138
    %7 : Tensor(Bool)[122880] = %6(Bool)    #(TypeType) #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(606)/        ignore_mask = P.zeros_like(labels).astype(ms.bool_)  # [b*n]/#ignore_mask

#------------------------> 4
    %8 = FuncGraph::fg_51(I64(0), %7)    #(I64, Tensor(Bool)[122880])    # fg_51=⤾construct.51 #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(607)/        for ign_label in self.ignored_label_inds:/#[CNode]139
    Primitive::Return{prim_type=1}(%8)    #(Undefined) #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(607)/        for ign_label in self.ignored_label_inds:/#[CNode]140
}
# order:
#   1: construct.50:xyz{[0]: ValueNode<DoSignaturePrimitive> S-Prim-make_list, [1]: p0, [2]: p1, [3]: p2, [4]: p3, [5]: p4}
#   2: construct.50:neighbor_idx{[0]: ValueNode<DoSignaturePrimitive> S-Prim-make_list, [1]: n0, [2]: n1, [3]: n2, [4]: n3, [5]: n4}
#   3: construct.50:sub_idx{[0]: ValueNode<DoSignaturePrimitive> S-Prim-make_list, [1]: pl0, [2]: pl1, [3]: pl2, [4]: pl3, [5]: pl4}
#   4: construct.50:interp_idx{[0]: ValueNode<DoSignaturePrimitive> S-Prim-make_list, [1]: u0, [2]: u1, [3]: u2, [4]: u3, [5]: u4}
#   5: construct.50:[CNode]141{[0]: ValueNode<FuncGraph> construct.142, [1]: xyz, [2]: feature, [3]: neighbor_idx, [4]: sub_idx, [5]: interp_idx, [6]: labels}
#   6: construct.50:Φlogits{[0]: ValueNode<DoSignaturePrimitive> S-Prim-getitem, [1]: [CNode]141, [2]: ValueNode<Int64Imm> 0}
#   7: construct.50:Φmultihot_labels{[0]: ValueNode<DoSignaturePrimitive> S-Prim-getitem, [1]: [CNode]141, [2]: ValueNode<Int64Imm> 1}
#   8: construct.50:Φsupervised_features{[0]: ValueNode<DoSignaturePrimitive> S-Prim-getitem, [1]: [CNode]141, [2]: ValueNode<Int64Imm> 2}
#   9: construct.50:Φse_features_list{[0]: ValueNode<DoSignaturePrimitive> S-Prim-getitem, [1]: [CNode]141, [2]: ValueNode<Int64Imm> 3}
#  10: construct.50:[CNode]134{[0]: ValueNode<Primitive> getattr, [1]: labels, [2]: ValueNode<StringImm> reshape}
#  11: construct.50:[CNode]135{[0]: ValueNode<DoSignaturePrimitive> S-Prim-negative, [1]: ValueNode<Int64Imm> 1}
#  12: construct.50:[CNode]136{[0]: ValueNode<DoSignaturePrimitive> S-Prim-MakeTuple, [1]: [CNode]135}
#  13: construct.50:Φlabels{[0]: [CNode]134, [1]: [CNode]136}
#  14: construct.50:[CNode]137{[0]: ValueNode<DoSignaturePrimitive> S-Prim-ZerosLike, [1]: Φlabels}
#  15: construct.50:[CNode]138{[0]: ValueNode<Primitive> getattr, [1]: [CNode]137, [2]: ValueNode<StringImm> astype}
#  16: construct.50:ignore_mask{[0]: [CNode]138, [1]: ValueNode<Bool> Bool}
#  17: construct.50:[CNode]143{[0]: ValueNode<FuncGraph> ms_len.9, [1]: ValueNode<ValueList> [13]}
#  18: construct.50:[CNode]139{[0]: ValueNode<FuncGraph> ⤾construct.51, [1]: ValueNode<Int64Imm> 0, [2]: ignore_mask}
#  19: construct.50:[CNode]140{[0]: ValueNode<Primitive> Return, [1]: [CNode]139}


# [No.6] ⤾construct.51
# In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(607)/        for ign_label in self.ignored_label_inds:/
funcgraph fg_51[fg_50](
        %para1116 : I64    # @[CNode]52
        , %para1117 : Tensor(Bool)[122880]    # Φignore_mask
    ) {
    %1 : $(construct.50):I64 = FuncGraph::fg_9([I64(13)])    #(List[I64])    # fg_9=ms_len.9 #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(607)/        for ign_label in self.ignored_label_inds:/#[CNode]143
    %2 : Bool = MultitypeFuncGraph::less{(Tensor, Number), (Number, Tensor), (Tensor, Tensor), (Number, Number)}(%para1116, %1)    #(I64, I64) #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(607)/        for ign_label in self.ignored_label_inds:/#[CNode]144
    %3 : Func = Primitive::Switch{prim_type=1}(%2, FuncGraph::fg_53, FuncGraph::fg_54)    #(Bool, Func, Func)    # fg_53=⥁construct.53, fg_54=↓construct.54 #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(607)/        for ign_label in self.ignored_label_inds:/#[CNode]145

#------------------------> 7
    %4 = %3() #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(607)/        for ign_label in self.ignored_label_inds:/#[CNode]146
    Primitive::Return{prim_type=1}(%4)    #(Undefined) #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(607)/        for ign_label in self.ignored_label_inds:/#[CNode]147
}
# order:
#   1: ⤾construct.51:[CNode]144{[0]: ValueNode<MultitypeFuncGraph> less.15, [1]: @[CNode]52, [2]: [CNode]143}
#   2: ⤾construct.51:[CNode]145{[0]: ValueNode<Primitive> Switch, [1]: [CNode]144, [2]: ValueNode<FuncGraph> ⥁construct.53, [3]: ValueNode<FuncGraph> ↓construct.54}
#   3: ⤾construct.51:[CNode]146{[0]: [CNode]145}
#   4: ⤾construct.51:[CNode]147{[0]: ValueNode<Primitive> Return, [1]: [CNode]146}


# [No.7] ⥁construct.53
# In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(607)/        for ign_label in self.ignored_label_inds:/
funcgraph fg_53[fg_51](
) {
    %1 : I64 = MultitypeFuncGraph::add{(RowTensor, Tensor), (NoneType, NoneType), (Tensor, Tensor), (List, List), (Tuple, Tuple), (Tensor, List), (Tensor, Tuple), (List, Tensor), (Tuple, Tensor), (Tensor, Number), (Number, Tensor), (String, String), (Number, Number)}(%para1116, I64(1))    #(I64, I64) #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(607)/        for ign_label in self.ignored_label_inds:/#[CNode]52
    %2 : I64 = Primitive::stop_gradient{prim_type=1}(%1)    #(I64) #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/.conda/envs/md17/lib/python3.9/site-packages/mindspore/nn/wrap/loss_scale.py(332)/        loss = self.network(*inputs)/#[CNode]148
    %3 : Func = ClassType() #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(609)/                ignore_mask, P.Equal()(labels, ign_label))/#[CNode]149
    %4 : $(construct.50):Func = Primitive::getattr{prim_type=1}(%para1093, "reshape")    #(Tensor(I32)[3, 40960], String) #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(605)/        labels = labels.reshape((-1,))/#[CNode]134
    %5 : $(construct.50):I64 = DoSignaturePrimitive::S-Prim-negative{prim_type=1}(I64(1))    #(I64) #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(605)/        labels = labels.reshape((-1,))/#[CNode]135
    %6 : $(construct.50):Tuple[I64] = DoSignaturePrimitive::S-Prim-MakeTuple{prim_type=1}(%5)    #(I64) #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(605)/        labels = labels.reshape((-1,))/#[CNode]136
    %7 : $(construct.50):Tensor(I32)[122880] = %4(%6)    #(Tuple[I64]) #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(609)/                ignore_mask, P.Equal()(labels, ign_label))/#Φlabels
    %8 : I64 = DoSignaturePrimitive::S-Prim-getitem{prim_type=1}([I64(13)], %para1116)    #(List[I64], I64) #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(607)/        for ign_label in self.ignored_label_inds:/#ign_label
    %9 : Tensor(Bool)[122880] = %3(%7, %8)    #(Tensor(I32)[122880], I64) #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(609)/                ignore_mask, P.Equal()(labels, ign_label))/#[CNode]150
    %10 : Tensor(Bool)[122880] = FuncGraph::fg_151(%para1117, %9)    #(Tensor(Bool)[122880], Tensor(Bool)[122880])    # fg_151=logical_or.151 #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(608)/            ignore_mask = P.logical_or(/#ignore_mask

#------------------------> 6
    %11 = FuncGraph::fg_51(%1, %10)    #(I64, Tensor(Bool)[122880])    # fg_51=⤾construct.51 #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(607)/        for ign_label in self.ignored_label_inds:/#[CNode]152
    %12 = Primitive::Depend{prim_type=1}[side_effect_propagate=I64(1)](%11, %2)    #(Undefined, I64) #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/.conda/envs/md17/lib/python3.9/site-packages/mindspore/nn/wrap/loss_scale.py(332)/        loss = self.network(*inputs)/#[CNode]153
    Primitive::Return{prim_type=1}(%12)    #(Undefined) #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(607)/        for ign_label in self.ignored_label_inds:/#[CNode]154
}
# order:
#   1: ⥁construct.53:ign_label{[0]: ValueNode<DoSignaturePrimitive> S-Prim-getitem, [1]: ValueNode<ValueList> [13], [2]: @[CNode]52}
#   2: ⥁construct.53:[CNode]150{[0]: [CNode]150, [1]: ign_label, [2]: ValueNode<Int> Int32}
#   3: ⥁construct.53:[CNode]52{[0]: ValueNode<MultitypeFuncGraph> add.7, [1]: @[CNode]52, [2]: ValueNode<Int64Imm> 1}
#   4: ⥁construct.53:[CNode]149{[0]: ValueNode<ClassType> class 'mindspore.ops.operations.math_ops.Equal'}
#   5: ⥁construct.53:[CNode]150{[0]: [CNode]149, [1]: Φlabels, [2]: ign_label}
#   6: ⥁construct.53:ignore_mask{[0]: ValueNode<FuncGraph> logical_or.151, [1]: Φignore_mask, [2]: [CNode]150}
#   7: ⥁construct.53:[CNode]152{[0]: ValueNode<FuncGraph> ⤾construct.51, [1]: [CNode]52, [2]: ignore_mask}
#   8: ⥁construct.53:[CNode]154{[0]: ValueNode<Primitive> Return, [1]: [CNode]153}


# [No.8] ↓construct.54
# In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(607)/        for ign_label in self.ignored_label_inds:/
funcgraph fg_54[fg_51](
) {
    %1 : Tensor(I32)[] = DoSignaturePrimitive::S-Prim-add{prim_type=1}(%para258, I64(1))    #(Ref[Tensor(I32)][], I64) #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(617)/        self.training_epoch += 1/#[CNode]155
    %2 : Tensor(I32)[] = FuncGraph::fg_156(%para258, %1)    #(Ref[Tensor(I32)][], Tensor(I32)[])    # fg_156=assign.156 #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(617)/        self.training_epoch += 1/#[CNode]157
    %3 : $(construct.50):List[Tensor(F32)*5] = DoSignaturePrimitive::S-Prim-make_list{prim_type=1}(%para1096, %para1097, %para1098, %para1099, %para1100)    #(Tensor(F32)[3, 40960, 3], Tensor(F32)[3, 10240, 3], Tensor(F32)[3, 2560, 3], Tensor(F32)[3, 640, 3], Tensor(F32)[3, 160, 3]) #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(599)/        xyz = [p0, p1, p2, p3, p4]/#xyz
    %4 : $(construct.50):List[Tensor(I32)*5] = DoSignaturePrimitive::S-Prim-make_list{prim_type=1}(%para1101, %para1102, %para1103, %para1104, %para1105)    #(Tensor(I32)[3, 40960, 16], Tensor(I32)[3, 10240, 16], Tensor(I32)[3, 2560, 16], Tensor(I32)[3, 640, 16], Tensor(I32)[3, 160, 16]) #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(600)/        neighbor_idx = [n0, n1, n2, n3, n4]/#neighbor_idx
    %5 : $(construct.50):List[Tensor(I32)*5] = DoSignaturePrimitive::S-Prim-make_list{prim_type=1}(%para1106, %para1107, %para1108, %para1109, %para1110)    #(Tensor(I32)[3, 10240, 16], Tensor(I32)[3, 2560, 16], Tensor(I32)[3, 640, 16], Tensor(I32)[3, 160, 16], Tensor(I32)[3, 80, 16]) #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(601)/        sub_idx = [pl0, pl1, pl2, pl3, pl4]/#sub_idx
    %6 : $(construct.50):List[Tensor(I32)*5] = DoSignaturePrimitive::S-Prim-make_list{prim_type=1}(%para1111, %para1112, %para1113, %para1114, %para1115)    #(Tensor(I32)[3, 40960, 1], Tensor(I32)[3, 10240, 1], Tensor(I32)[3, 2560, 1], Tensor(I32)[3, 640, 1], Tensor(I32)[3, 160, 1]) #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(602)/        interp_idx = [u0, u1, u2, u3, u4]/#interp_idx
    %7 : $(construct.50):Tuple[Tensor(F32),List[Tensor(I32),Tensor(F32)*5],List[Tensor(F32)*6],List[Tensor(F32)*4]] = FuncGraph::fg_142(%3, %para1092, %4, %5, %6, %para1093)    #(List[Tensor(F32)*5], Tensor(F32)[3, 40960, 6], List[Tensor(I32)*5], List[Tensor(I32)*5], List[Tensor(I32)*5], Tensor(I32)[3, 40960])    # fg_142=construct.142 #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(603)/        logits, multihot_labels, supervised_features, se_features_list = self.network(xyz, feature, neighbor_idx,/#[CNode]141
    %8 : $(construct.50):Tensor(F32)[3, 13, 40960] = DoSignaturePrimitive::S-Prim-getitem{prim_type=1}(%7, I64(0))    #(Tuple[Tensor(F32),List[Tensor(I32),Tensor(F32)*5],List[Tensor(F32)*6],List[Tensor(F32)*4]], I64) #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(612)/        CE_loss = self.ce_loss(logits, labels, valid_idx)/#Φlogits
    %9 : $(construct.50):Func = Primitive::getattr{prim_type=1}(%para1093, "reshape")    #(Tensor(I32)[3, 40960], String) #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(605)/        labels = labels.reshape((-1,))/#[CNode]134
    %10 : $(construct.50):I64 = DoSignaturePrimitive::S-Prim-negative{prim_type=1}(I64(1))    #(I64) #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(605)/        labels = labels.reshape((-1,))/#[CNode]135
    %11 : $(construct.50):Tuple[I64] = DoSignaturePrimitive::S-Prim-MakeTuple{prim_type=1}(%10)    #(I64) #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(605)/        labels = labels.reshape((-1,))/#[CNode]136
    %12 : $(construct.50):Tensor(I32)[122880] = %9(%11)    #(Tuple[I64]) #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(609)/                ignore_mask, P.Equal()(labels, ign_label))/#Φlabels
    %13 : Tensor(Bool)[122880] = FuncGraph::fg_158(%para1117)    #(Tensor(Bool)[122880])    # fg_158=logical_not.158 #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(611)/        valid_idx = P.logical_not(ignore_mask).astype(ms.int32)  # [b*n]/#[CNode]159
    %14 : Func = Primitive::getattr{prim_type=1}(%13, "astype")    #(Tensor(Bool)[122880], String) #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(611)/        valid_idx = P.logical_not(ignore_mask).astype(ms.int32)  # [b*n]/#[CNode]160
    %15 : Tensor(I32)[122880] = %14(I32)    #(TypeType) #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(611)/        valid_idx = P.logical_not(ignore_mask).astype(ms.int32)  # [b*n]/#valid_idx
    %16 : Tensor(F32)[] = FuncGraph::fg_161(%8, %12, %15)    #(Tensor(F32)[3, 13, 40960], Tensor(I32)[122880], Tensor(I32)[122880])    # fg_161=construct.161 #scope: Default/network-RandLAWithLoss
      # In file /home/hjh/RFCR_NL_mindspore/src/model/model_weak_train.py(612)/        CE_loss = self.ce_loss(logits, labels, valid_idx)/#CE_loss

#------------------------> 8
